id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
6490453,"Modern Garden Hideaway - Steps to Green Lake!",4540636,"Tri","Other neighborhoods","Green Lake",47.68,-122.33,"Entire home/apt",180,2,45,2024-06-13 00:00:00.000,0.41,1,18,16,"STR-OPLI-23-000650"
52724069,"Modern Home in the Heart of Fremont, Rooftop Views",118121887,"Michael","Other neighborhoods","Fremont",47.65,-122.36,"Entire home/apt",366,2,44,2024-06-13 00:00:00.000,3.8,1,278,44,"STR-OPLI-23-000697"
72129600,"Modern Home near UW & Seattle Childrens w/ Rooftop",408824836,"Amanda","Other neighborhoods","Laurelhurst",47.67,-122.28,"Entire home/apt",217,2,41,2024-06-22 00:00:00.000,2.07,1,192,29,"STR-OPLI-22-001482"
51069408,"Modern Phinney Ridge Rowhouse with Rooftop Deck",30718066,"Alan","Other neighborhoods","Phinney Ridge",47.68,-122.36,"Entire home/apt",255,2,62,2023-11-27 00:00:00.000,1.82,1,208,19,"STR-OPLI-21-000723"
80882700,"Modern Private Flat in Historic Fremont Home",35649551,"Michael","Other neighborhoods","Fremont",47.66,-122.34,"Entire home/apt",130,2,65,2024-06-23 00:00:00.000,4.23,1,198,53,"STR-OPLI-23-000101"
10958500,"Modern Rooftop Retreat Perched on Phinney Ridge.",171734642,"Noah","Other neighborhoods","Phinney Ridge",47.68,-122.35,"Entire home/apt",318,2,13,2024-06-23 00:00:00.000,3.86,1,191,13,"STR-OPLI-24-000262"
60594800,"Modern Seattle condo in Wallingford neighborhood",37742753,"Amanda","Other neighborhoods","Wallingford",47.66,-122.34,"Entire home/apt",125,2,48,2024-06-16 00:00:00.000,2.39,1,128,33,"STR-OPLI-22-001700"
41175190,"Modern Seattle home - Phinney Ridge Green lake",151804061,"Will","Other neighborhoods","Phinney Ridge",47.68,-122.35,"Entire home/apt",346,2,93,2024-06-13 00:00:00.000,1.74,1,142,16,"STR-OPLI-20-000110"
22639064,"Modern Townhouse with Downtown Views",28166766,"Joe & Shengyin","Other neighborhoods","Wallingford",47.65,-122.33,"Entire home/apt",271,2,310,2024-06-21 00:00:00.000,4.03,1,19,40,"STR-OPLI-20-001109"
65221200,"Modern and Private Guest Suite in Vibrant Fremont",3843674,"Ana","Other neighborhoods","Fremont",47.66,-122.35,"Entire home/apt",157,2,129,2024-06-21 00:00:00.000,5.63,1,57,72,"STR-OPLI-22-001126"
77982300,"Modern and bright 4 beds-easy commute to downtown!",8331005,"Hannah","Other neighborhoods","Bitter Lake",47.73,-122.35,"Entire home/apt",316,2,56,2024-06-09 00:00:00.000,3.41,1,97,42,"STR-OPLI-23-000136"
19843399,"Modern industrial guesthouse Ballard/Phinney Ridge",23094965,"Naomi","Other neighborhoods","Phinney Ridge",47.68,-122.36,"Entire home/apt",189,2,131,2024-06-18 00:00:00.000,1.57,1,123,26,"STR-OPLI-19-001061"
81454200,"N. Ballard, fenced yard, patio & deck, workspace",17433551,"Julie","Other neighborhoods","North Beach/Blue Ridge",47.69,-122.39,"Entire home/apt",180,2,3,2024-05-20 00:00:00.000,0.55,1,125,3,"STR-OPLI-24-000456"
86894100,"NEW Remodeled UW Wedgwood/Seattle Retreat | Yard",509936320,"Redwolf Dens","Other neighborhoods","Wedgwood",47.69,-122.29,"Entire home/apt",297,2,13,2024-05-19 00:00:00.000,1.14,1,167,13,"STR-OPLI-22-001058"
10283900,"New Seattle Townhome with Lake View and Parking",547270232,"Ruchika","Other neighborhoods","Fremont",47.66,-122.34,"Entire home/apt",286,2,12,2024-06-10 00:00:00.000,1.98,1,103,12,"STR-OPLI-23-001557"
19508222,"New Wallingford Guest House",44113701,"Sara","Other neighborhoods","Wallingford",47.65,-122.33,"Entire home/apt",134,2,169,2023-10-15 00:00:00.000,1.99,1,49,9,"STR-OPLI-20-000045"
51642987,"Newly renovated basement apartment in the heart of Greenwood",17896612,"Karly","Other neighborhoods","Greenwood",47.69,-122.35,"Entire home/apt",132,2,44,2024-06-19 00:00:00.000,1.38,1,310,27,"STR-OPLI-21-001231"
88414400,"Oasis on Phinney Ridge",78193879,"Carl","Other neighborhoods","Phinney Ridge",47.67,-122.35,"Entire home/apt",199,2,18,2024-06-10 00:00:00.000,1.42,1,323,16,"STR-OPLI-23-000597"
18375018,"Outdoor Sauna & Soaking Tub, Top Floor Apartment",127248186,"Sarah","Other neighborhoods","Wallingford",47.66,-122.33,"Entire home/apt",305,2,248,2024-06-21 00:00:00.000,2.85,1,274,74,"STR-OPLI-23-000129"
49450601,"PERFECTLY LOCATED Airbnb in Wallingford!",22060525,"Luca","Other neighborhoods","Wallingford",47.66,-122.34,"Entire home/apt",247,2,204,2024-06-22 00:00:00.000,5.32,1,339,68,"STR-OPLI-21-000301"
62181200,"Peaceful family home with A/C, yard & parking",1561947,"Ryan","Other neighborhoods","Greenwood",47.69,-122.35,"Entire home/apt",364,2,8,2023-09-03 00:00:00.000,0.33,1,6,5,"STR-OPLI-22-001048"
10655800,"Perfect North Seattle Condo",93280661,"Ben","Other neighborhoods","Bitter Lake",47.72,-122.35,"Entire home/apt",220,2,3,2024-05-11 00:00:00.000,0.79,1,189,3,"STR-OPLI-24-000049"
99056800,"Perfect for families or work, gather at GreenLake!",518458673,"Trang","Other neighborhoods","Green Lake",47.69,-122.33,"Entire home/apt",419,2,10,2024-06-23 00:00:00.000,1.19,1,234,10,"STR-OPLI-23-001270"
71613200,"Phinney Cottage",2390345,"Heidi","Other neighborhoods","Phinney Ridge",47.68,-122.36,"Entire home/apt",156,2,39,2024-06-23 00:00:00.000,2.31,1,304,20,"STR-OPLI-23-001173"
71957600,"Phinney Daylight Basement Studio",30356913,"Kristina","Other neighborhoods","Phinney Ridge",47.68,-122.35,"Entire home/apt",91,2,10,2024-05-28 00:00:00.000,0.54,1,2,8,"STR-OPLI-22-001896"
20851050,"Phinney Ridge Overlook Getaway",2108395,"Tracy","Other neighborhoods","Phinney Ridge",47.66,-122.36,"Entire home/apt",103,2,139,2024-06-23 00:00:00.000,1.69,1,202,23,"STR-OPLI-19-002589"
26230157,"Private 5 Star Cozy CondoW/ Parking!",197120628,"Marjo","Other neighborhoods","Greenwood",47.7,-122.36,"Entire home/apt",250,2,61,2024-06-09 00:00:00.000,0.87,1,328,3,"STR-OPLI-19-000045"
58408700,"Private Entrance & Bathroom, near UW",13011243,"David","Other neighborhoods","Wallingford",47.66,-122.32,"Entire home/apt",108,2,87,2024-06-23 00:00:00.000,4.18,1,270,54,"STR-OPLI-22-000759"
24263787,"Private Studio Apartment in Quiet Neighborhood",50736702,"Ed","Other neighborhoods","Wallingford",47.67,-122.33,"Entire home/apt",115,2,108,2024-06-23 00:00:00.000,1.78,1,55,25,"STR-OPLI-19-001418"
41819916,"Private, Clean Mother-in-Law steps from Green Lake",21708595,"Jonathan","Other neighborhoods","Green Lake",47.68,-122.34,"Entire home/apt",99,2,184,2024-06-14 00:00:00.000,3.43,1,289,41,"STR-OPLI-20-000173"
9234966,"Private, Stand-Alone Greenlake Gardenscape",48002378,"Moira","Other neighborhoods","Green Lake",47.69,-122.34,"Entire home/apt",146,2,258,2024-05-28 00:00:00.000,2.7,1,284,32,"STR-OPLI-19-002128"
9154294,"Quiet Street in Walking Distance to Trails & UW",34665595,"Lisa","Other neighborhoods","Wallingford",47.65,-122.33,"Entire home/apt",171,2,316,2024-06-21 00:00:00.000,3.01,1,98,52,"STR-OPLI-19-001701"
11240300,"Quiet Suite Near Gas Works | UW | 92 Walk Score",8709689,"Ebrar","Other neighborhoods","Wallingford",47.66,-122.33,"Entire home/apt",197,2,2,2024-06-15 00:00:00.000,2,1,131,2,"STR-OPLI-24-000386"
6660186,"Quiet apt near Greenlake & downtown",34859303,"Judy","Other neighborhoods","Greenwood",47.69,-122.35,"Entire home/apt",106,2,255,2024-06-15 00:00:00.000,2.32,1,40,35,"STR-OPLI-19-001155"
11774900,"Ravenna Retreat",21576377,"Tam","Other neighborhoods","Wedgwood",47.69,-122.3,"Entire home/apt",433,2,198,,198.2133333,1,157,198,"STR-OPLI-24-000594"
7418814,"Ravenna/Roosevelt Roost: Walk to Greenlake and UW",7274409,"Kelly","Other neighborhoods","Ravenna",47.68,-122.31,"Entire home/apt",137,2,337,2024-06-19 00:00:00.000,3.1,1,38,60,"STR-OPLI-20-000197"
6492880,"Retro Greenlake 2-Story 1 Bedroom Apartment",5040298,"Bev","Other neighborhoods","Wallingford",47.67,-122.32,"Entire home/apt",121,2,315,2024-06-02 00:00:00.000,2.85,1,75,25,"STR-OPLI-20-000363"
18668672,"Roosevelt Studio Guesthouse",4820947,"Leya And Ewan","Other neighborhoods","Roosevelt",47.68,-122.31,"Entire home/apt",107,2,89,2024-06-21 00:00:00.000,1.03,1,21,11,"STR-OPLI-23-000840"
637710,"Roots at the Center of the Universe",3181546,"Farhad","Other neighborhoods","Fremont",47.65,-122.36,"Entire home/apt",264,2,154,2024-06-16 00:00:00.000,1.1,1,210,10,"STR-OPLI-19-003215"
10566400,"Seattle Charm|Near University|3 BR|W&D|WIFI",448681542,"Kusum","Other neighborhoods","Wallingford",47.66,-122.34,"Entire home/apt",559,2,6,2024-04-09 00:00:00.000,1.02,1,298,6,"STR-OPLI-23-001576"
94067600,"Seattle Cityscape Townhouse",286969970,"Ellie","Other neighborhoods","Fremont",47.66,-122.35,"Entire home/apt",261,2,9,2024-05-31 00:00:00.000,0.94,1,252,9,"STR-OPLI-23-000498"
85174300,"Seattle Fremont-A/C, King Bed,Free Parking,Rooftop",762396,"Leigha","Other neighborhoods","Fremont",47.66,-122.35,"Entire home/apt",325,2,57,2024-06-10 00:00:00.000,3.79,1,142,46,"STR-OPLI-23-000331"
11125500,"Seattle Greenlake Dwelling One Block from the Lake",46745877,"David","Other neighborhoods","Green Lake",47.67,-122.34,"Entire home/apt",119,2,6,2024-05-31 00:00:00.000,1.98,1,4,6,"STR-OPLI-22-000739"
67025200,"Seattle Lighthaus: Perfect for Groups!",343071766,"Sharon","Other neighborhoods","Crown Hill",47.7,-122.37,"Entire home/apt",293,2,60,2024-06-21 00:00:00.000,2.62,1,71,34,"STR-OPLI-22-001180"
68132400,"Seattle Paradise 3BD/3BA near Lightrail/Lake",9819775,"Carrie","Other neighborhoods","Green Lake",47.68,-122.32,"Entire home/apt",278,2,64,2024-06-01 00:00:00.000,3.01,1,100,43,"STR-OPLI-22-001523"
94935000,"Seattle Private Resort Heated Pool Lake & Mtn View",449702770,"James","Other neighborhoods","Windermere",47.67,-122.28,"Entire home/apt",1536,2,16,2024-05-19 00:00:00.000,2.29,1,253,16,"STR-OPLI-23-001111"
64563900,"Seattle Serenity: 5-Bedroom Bungalow Near Downtown",463424770,"Mallory From Home Away Abode","Other neighborhoods","Wallingford",47.67,-122.33,"Entire home/apt",488,2,30,2024-06-09 00:00:00.000,1.26,1,6,12,"STR-OPLI-22-000799"
44037101,"Seattle family-neighborhood home",277886691,"Lynh","Other neighborhoods","Ravenna",47.68,-122.29,"Entire home/apt",421,2,57,2024-06-10 00:00:00.000,1.21,1,109,16,"STR-OPLI-20-000937"
32103231,"Secret Garden Suite in Blue Ridge",187982569,"Joyce","Other neighborhoods","Crown Hill",47.7,-122.37,"Entire home/apt",86,2,178,2024-06-17 00:00:00.000,2.74,1,209,36,"STR-OPLI-19-001608"
96327800,"Serene Seattle apartment with private garden",39736315,"Jennifer","Other neighborhoods","Ravenna",47.68,-122.3,"Entire home/apt",198.21,2,9,2024-06-19 00:00:00.000,1.15,1,2,9,"STR-OPLI-23-001306"
15111676,"Serene Sun-filled Urban Escape with Lake Views!",5797957,"Darren","Other neighborhoods","Green Lake",47.69,-122.34,"Entire home/apt",213,2,140,2024-01-20 00:00:00.000,1.52,1,301,5,"STR-OPLI-19-001234"
89708400,"Shou Sugi CaBana.",486242846,"Jonathan","Other neighborhoods","Wallingford",47.67,-122.34,"Entire home/apt",92,2,29,2024-06-21 00:00:00.000,2.3,1,294,27,"STR-OPLI-23-000677"
33406731,"Spacious Bryant Retreat",103482739,"Nate","Other neighborhoods","Ravenna",47.67,-122.3,"Entire home/apt",170,2,105,2024-06-16 00:00:00.000,1.68,1,38,8,"STR-OPLI-19-000164"
48933171,"Spacious Family Retreat with Lake & Mountain Views",6726676,"Morgan","Other neighborhoods","View Ridge",47.69,-122.27,"Entire home/apt",155,2,77,2024-06-09 00:00:00.000,2.12,1,135,21,"STR-OPLI-21-000334"
12423091,"Spacious Home with Heavenly Bed - 1 block to Lake!",3394576,"Bridget","Other neighborhoods","Phinney Ridge",47.68,-122.35,"Entire home/apt",435,2,125,2024-02-19 00:00:00.000,1.35,1,134,14,"STR-OPLI-21-000591"
30775742,"Spacious modern studio one block from Green Lake",230270645,"Martha","Other neighborhoods","Green Lake",47.67,-122.34,"Entire home/apt",112,2,199,2024-06-17 00:00:00.000,3.01,1,23,40,"STR-OPLI-19-002678"
65171000,"Spacious retreat with fireplace, patio and views",3419611,"Sundee","Other neighborhoods","Phinney Ridge",47.67,-122.36,"Entire home/apt",416,2,41,2024-06-09 00:00:00.000,1.71,1,283,25,"STR-OPLI-22-001040"
22867908,"Spacious suite, 1 bdrm, in NE Seattle (Wedgwood)",11984475,"Ariana","Other neighborhoods","Wedgwood",47.69,-122.3,"Entire home/apt",112,2,69,2024-06-17 00:00:00.000,0.9,1,34,26,"STR-OPLI-19-002830"
55577000,"Spacious, light-filled garden view studio",60646339,"Lisa","Other neighborhoods","Green Lake",47.68,-122.33,"Entire home/apt",151,2,110,2024-06-18 00:00:00.000,3.92,1,30,52,"STR-OPLI-22-000227"
7700559,"Studio in Trendy Ballard",40250699,"Elissa","Other neighborhoods","North Beach/Blue Ridge",47.69,-122.39,"Entire home/apt",92,2,42,2024-06-11 00:00:00.000,4.26,1,216,42,"STR-OPLI-23-001152"
11257096,"Stunning Craftsman near Woodland Park Zoo",13771267,"Paige","Other neighborhoods","Fremont",47.66,-122.35,"Entire home/apt",134,2,194,2024-06-02 00:00:00.000,1.92,1,28,46,"STR-OPLI-23-000374"
11445200,"Stunning SLU & Rainier Views",574600322,"Qianrui","Other neighborhoods","Fremont",47.65,-122.35,"Entire home/apt",303,2,7,2024-06-21 00:00:00.000,3.75,1,119,7,"STR-OPLI-24-000292"
51883468,"Stylish Green Lake Gem: 5* Location & Dog Friendly",199744559,"Spencer","Other neighborhoods","Wallingford",47.67,-122.34,"Entire home/apt",394,2,77,2024-06-19 00:00:00.000,2.28,1,120,23,"STR-OPLI-21-000839"
2989758,"Sunny Craftsman home in Fremont",1730412,"Desdemona","Other neighborhoods","Fremont",47.66,-122.35,"Entire home/apt",143,2,345,2024-06-06 00:00:00.000,2.82,1,12,32,"STR-OPLI-19-001029"
44358530,"Sweet Little House in a Quiet Neighborhood.",152359404,"Bahia","Other neighborhoods","Crown Hill",47.69,-122.38,"Entire home/apt",166,2,72,2024-06-18 00:00:00.000,1.53,1,114,19,"str-opli-20-000525"
49716625,"The Baker Escape: Brand New 2BR / 1.5BA",5403550,"Jamie","Other neighborhoods","Fremont",47.66,-122.36,"Entire home/apt",255,2,48,2024-06-18 00:00:00.000,1.32,1,102,10,"STR-OPLI-21-000257"
52385798,"The Broadview Guesthouse of Seattle",27130675,"Ted","Other neighborhoods","Broadview",47.71,-122.36,"Entire home/apt",121,2,57,2024-06-15 00:00:00.000,1.9,1,200,37,"STR-OPLI-21-001183"
58123700,"The Cortado in Fremont, Stylish One Bedroom.",99259012,"Jeff","Other neighborhoods","Fremont",47.66,-122.35,"Entire home/apt",129,2,127,2024-06-18 00:00:00.000,4.85,1,118,51,"STR-OPLI-22-000568"
45651180,"The Hazelnut in Fremont/ Ballard neighborhood.",3271086,"Shelli","Other neighborhoods","Fremont",47.66,-122.36,"Entire home/apt",130,2,246,2024-06-24 00:00:00.000,5.62,1,271,49,"STR-OPLI-20-001091"
9262389,"The Henry Hideaway",11853720,"Kristin","Other neighborhoods","Fremont",47.66,-122.36,"Entire home/apt",116,2,297,2024-06-17 00:00:00.000,2.83,1,25,46,"STR-OPLI-19-001838"
28414569,"The Laurelhurst Cottage",17169483,"Kathleen","Other neighborhoods","Laurelhurst",47.66,-122.29,"Entire home/apt",125,2,135,2024-06-21 00:00:00.000,1.93,1,260,30,"STR-OPLI-19-002632"
51971558,"The Sullivan - Cozy MCM Apt in South Seattle",403341889,"Mike","Other neighborhoods","South Park",47.53,-122.32,"Entire home/apt",110,2,103,2024-06-22 00:00:00.000,3.02,1,158,38,"STR-OPLI-21-000671"
86879300,"The Venture Cityscape by HomeSliceStays",242543461,"HomeSlice","Other neighborhoods","Fremont",47.66,-122.34,"Entire home/apt",196,2,6,2023-09-26 00:00:00.000,0.51,1,252,6,"STR-OPLI-23-000498"
20995122,"The Wedgwood Nest",66372443,"Sara","Other neighborhoods","Bryant",47.68,-122.29,"Entire home/apt",125,2,192,2024-06-23 00:00:00.000,2.38,1,118,29,"STR-OPLI-19-002500"
84500800,"Top Floor Condo, View of Downtown, with Parking",184454690,"Johann","Other neighborhoods","Wallingford",47.66,-122.34,"Entire home/apt",107,2,14,2024-03-16 00:00:00.000,1.44,1,243,14,"STR-OPLI-23-000352"
11363800,"Townhome 10 minutes from downtown! 10 from SeaTac!",128156705,"Derek","Other neighborhoods","South Park",47.53,-122.33,"Entire home/apt",200,2,1,2024-06-23 00:00:00.000,1,1,169,1,"STR-OPLI-24-000487"
15407769,"Tranquil Seattle Retreat",85152563,"Laura","Other neighborhoods","Broadview",47.72,-122.36,"Entire home/apt",111,2,434,2024-06-17 00:00:00.000,4.92,1,212,34,"STR-OPLI-19-001880"
53464012,"Trendy suite in cozy craftsman house!",16976766,"Nick","Other neighborhoods","Crown Hill",47.69,-122.37,"Entire home/apt",106,2,170,2024-06-22 00:00:00.000,5.64,1,142,63,"STR-OPLI-21-001233"
77042900,"Updated Craftsman Home in Great Location",722977,"Ryan","Other neighborhoods","Wallingford",47.66,-122.33,"Entire home/apt",190,2,52,2024-06-08 00:00:00.000,2.79,1,321,32,"STR-OPLI-22-001284"
55866600,"Updated Private Getaway in Phinney (Dogs Welcome!)",142452670,"Casey","Other neighborhoods","Greenwood",47.69,-122.36,"Entire home/apt",129,2,56,2024-04-12 00:00:00.000,2.07,1,141,18,"STR-OPLI-22-000560"
9174327,"Upper Level of Fremont 3 Story Restored 1907 Home",30988044,"Judy","Other neighborhoods","Fremont",47.66,-122.36,"Entire home/apt",105,2,314,2024-06-17 00:00:00.000,3.01,1,34,35,"STR-OPLI-19-001317"
17777744,"Urban Guesthouse in a Garden Setting",105081920,"Linda","Other neighborhoods","Laurelhurst",47.67,-122.28,"Entire home/apt",120,2,178,2024-06-16 00:00:00.000,2.04,1,299,28,"STR-OPLI-19-001014"
1802663,"Urban Oasis Within Wallingford home",9450725,"Ron","Other neighborhoods","Wallingford",47.65,-122.34,"Entire home/apt",116,2,365,2024-06-21 00:00:00.000,2.81,1,182,37,"STR-OPLI-19-003318"
99859600,"Vibrant 70s Bungalow Vacation Haven on Green Lake!",540655866,"Matthew","Other neighborhoods","Green Lake",47.69,-122.34,"Entire home/apt",181,2,20,2024-06-09 00:00:00.000,2.43,1,232,20,"STR-OPLI-23-000471"
88139700,"Vintage luxury 2 BR Fremont/Wallingford guesthouse",6038725,"Dani","Other neighborhoods","Fremont",47.66,-122.34,"Entire home/apt",115,2,51,2024-06-04 00:00:00.000,3.64,1,182,44,"STR-OPLI-23-000554"
18370014,"Walk to the U W: Private, Quiet, Garden Apartment",1702858,"Gerry","Other neighborhoods","Ravenna",47.67,-122.3,"Entire home/apt",120,2,282,2024-06-18 00:00:00.000,3.28,1,162,33,"STR-OPLI-19-001532"
54128002,"Walk to the zoo! Gorgeous rooftop view w/ parking",438803462,"Danni","Other neighborhoods","Fremont",47.66,-122.35,"Entire home/apt",301,2,95,2024-05-25 00:00:00.000,3.57,1,66,35,"STR-OPLI-22-000425"
73782700,"Walkable Modern Townhome w/Rooftop, A/C, parking!",28315843,"Joseph","Other neighborhoods","Wallingford",47.66,-122.34,"Entire home/apt",277,2,36,2024-06-22 00:00:00.000,1.83,1,100,7,"STR-OPLI-19-001225"
70633000,"Wallingford Oasis",27121074,"Troy","Other neighborhoods","Wallingford",47.65,-122.34,"Entire home/apt",432,2,90,2024-06-17 00:00:00.000,4.7,1,278,51,"STR-OPLI-22-001457"
82405500,"Wallingford Retreat, walkable +free street parking",5968215,"Rachel","Other neighborhoods","Wallingford",47.66,-122.34,"Entire home/apt",159,2,23,2024-06-22 00:00:00.000,1.63,1,7,15,"STR-OPLI-23-000525"
86047600,"Wedgwood Kid-Friendly Home by UW!",491122787,"Brandon","Other neighborhoods","Wedgwood",47.69,-122.29,"Entire home/apt",204,2,58,2024-06-09 00:00:00.000,4.3,1,216,53,"str-opli-23-000423"
89016800,"Welcome to Greenwood Hideaway!",415532651,"Michael","Other neighborhoods","Greenwood",47.69,-122.35,"Entire home/apt",200,2,4,2023-11-26 00:00:00.000,0.32,1,213,3,"STR-OPLI-23-000686"
71506500,"Wilde Abode - quaint 1BR guesthouse w/ hot tub",407287987,"Ashley","Other neighborhoods","Wedgwood",47.69,-122.29,"Entire home/apt",118,2,52,2024-06-20 00:00:00.000,2.64,1,294,33,"STR-OPLI-22-001747"
49985205,"Your Own 3 Bedroom Home in Fremont",3752499,"Donna","Other neighborhoods","Fremont",47.65,-122.35,"Entire home/apt",158,2,131,2024-05-30 00:00:00.000,3.6,1,15,49,"STR-OPLI-19-001314"
19914644,"? Clean, comfy, quiet private apartment! ?",141058204,"Corey And Sandy","Other neighborhoods","Roosevelt",47.68,-122.32,"Entire home/apt",113,2,216,2024-06-21 00:00:00.000,2.6,1,132,57,"STR-OPLI-19-002669"
53832023,"""B House"" Modern West Seattle Townhome 2br/2bth",39063067,"Hana","West Seattle","North Admiral",47.58,-122.39,"Entire home/apt",219,2,106,2024-06-05 00:00:00.000,3.81,1,45,39,"STR-OPLI-22-000255"
51352838,"'the Hut': a Garden in Magnolia",4299635,"Robin","Magnolia","Lawton Park",47.65,-122.39,"Entire home/apt",112,2,120,2024-06-22 00:00:00.000,5.89,1,39,75,"STR-OPLI-22-001122"
